asin,name,date,rating,review
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,11/11/2019,5,"Very effective. Active ingredients are  quaternary ammonium chloride compounds which are a very potent and effective disinfectant - you can find these in most non-bleach disinfectant solutions. This is not the same as Dettol antiseptic used for skin so do not use it for that purpose. I am glad that Dettol introduced this as it was difficult to find purpose-made disinfectant concentrates of this formulation - the alternative was Amway Pursue which is not only much more expensive but would involve the hassle of dealing with a pushy Amway salesperson. Anyways, this one has a strong menthol smell and a highly effective disinfectant so fantastic for household use. Also works for laundry, but use it as a pre-wash, with a full wash cycle afterwards to clean out any residues.Also, a word of caution with this and any other disinfectants - please use it wisely and not indiscriminately as overuse not only can damage the environment but kill of beneficial microorganisms and cause harmful ones to develop resistance."
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,5/11/2018,5,"This is one of the best disinfectant I have ever used. It has a strong menthol smell which I just love. This is a multipurpose liquid ,which can be used to clean laundry, wipe the floor, used while shaving to cleanse the razor, kitchen and bathroom cleaning, can be added to bathing water while taking a bath (those who don't mind menthol smell). Mind you, this is not the good old detail antiseptic liquid which comes with the clear bottle and green cap,which  is handy for cuts and wounds. This is an disinfectant liquid used for household cleaning. I use this in the washing machine along with the normal liquid detergent and let me tell you,my clothes smell amazing after wash.  I would recommend you all to try this if you like strong menthol smell. I just love it.. 5 stars for the product."
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,5/14/2020,5,"Best for during this hot day and pain in ass corona virus. If  Want to feel fresh , add this on and take bath. Perfect to maintain ur  hygiene And feel fresh during this summer. Stay safe"
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,2/6/2018,5,I am juz happy to tey this out. It has strong mint flavour with sweet essence balanced for my usage in bathroom. Stays perfectly long for washroom and bathroom specially places which are more closed and secluded. Its essense could be felt after 12 hrs also. Trust me. I seldomly rate anyone. Its a good for my daily usages. A change from orignal 30 years old flavour :-) try it.
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,9/5/2020,5,Pretty cool and innovative stuff from Dettol. The minty flavor and then it gives tingling effects on the body.It's usually expensive than the lemon one but I suggest buy it when Amazon gives Especially Cloudtail India offers discount.  They are just amazing. You name it. They have it.Back to the product. That cool sensation with antiseptic is a must try and must buy.
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,7/24/2020,5,This is a nice and innovative product from Reckitt Benckiser. Amazon deserves thanks because this is not available in local medicine shops. Those who are complaining that this is not as strong as the original Dettol Antiseptic Liquid are comparing apples and oranges. This scented Dettol Disinfectant Liquid is ideal for baths and imparting a freshness to just washed clothes.
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,2/22/2020,5,"Supply water in Delhi has foul smell, this liquid certainly makes that smell gone! Plus killing the germs!I use it daily for bathing and washing clothes too!Online deal is good as I bought this at discounted price!"
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,7/25/2018,5,Every household needs Dettol products and especially those which have kids around.This new Dettol disinfectant with menthol fragrance leaves a fresh feeling and smell in your entire house when used along with cleaning water!Recommended for cleaning and washing.
B078KHP29L,Dettol-Disinfectant-Liquid-Menthol-Cool,6/22/2020,5,"Now I have tried all variants of dettol liquids and putting aside the added benefits of the antiseptic version, this one is the best among them. One capfull in a bucket of water and you will have the freshest of baths. Scent not as strong as antiseptic, but quite good. Recieved sealed bottle and next day delivery for prime and mfg date is the same month of order date, so really happy with the purchase."
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,6/17/2020,4,Scent & freshness average but longevity bad.
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,4/18/2020,4,good
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,7/30/2020,4,"In product detailed images,Soap cover is different from the image,look at the product image and upload image.Old cinthol soap was little better than this cinthol soap. It's scent is also less than old but all in all this soap is good at this price range."
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,8/16/2020,3,It's ok for the Price. Fragrance is average
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,2/27/2020,5,"new and genuine product delivered before time, cheaper than marketi feel fresh after bath"
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,8/25/2020,5,Nice product
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,7/30/2020,5,Good
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,8/9/2020,2,Product packaging
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,9/1/2020,5,"Value for money, i got it for RS 19 per/piece"
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,7/19/2020,5,Good
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,6/17/2020,4,Scent & freshness average but longevity bad.
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,4/18/2020,4,good
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,7/30/2020,4,"In product detailed images,Soap cover is different from the image,look at the product image and upload image.Old cinthol soap was little better than this cinthol soap. It's scent is also less than old but all in all this soap is good at this price range."
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,8/16/2020,3,It's ok for the Price. Fragrance is average
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,2/27/2020,5,"new and genuine product delivered before time, cheaper than marketi feel fresh after bath"
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,8/25/2020,5,Nice product
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,7/30/2020,5,Good
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,8/9/2020,2,Product packaging
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,9/1/2020,5,"Value for money, i got it for RS 19 per/piece"
B01CGESSG0,Cinthol-Lime-Soap-100-Pack,7/19/2020,5,Good
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,5/10/2019,5,Excellent soap... 79% TFM... amazing scent... Once you try it you won't try another soap...
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,6/8/2019,5,The best soap available.  Have been using it for more than 3 decades.  Will not move out of this one. Ever.
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,5/26/2019,4,Stands for quality  and light smell after the bath stays hours together
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,10/2/2019,4,"Value for money because I got 8 soaps in Rs 250 /- including shipping ordered during Amazon sale b/w 29th September - 4 th October.Definitely,value for money ."
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,5/24/2020,3,It's too dry.Best suited for oily skin.Other skin types best avoid this.
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,9/24/2020,5,Good Product. Scent is good as other products of cinthol.
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,6/2/2019,5,Nice perfect cinthol deodorant soap really good and extraordinary...
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,7/25/2019,5,"Using the soap since 20 years.Dont need to go in details as shown in my ratingsfor vfm,scent and freshness."
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,9/9/2019,5,One should not hesitate in buying this product. The original scent and freshness is to die for if you are old school.
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,9/3/2019,5,"Good product. But the manufactured date is 2018, near about nine months before product. This is the cheating business."
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,5/10/2019,5,Excellent soap... 79% TFM... amazing scent... Once you try it you won't try another soap...
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,6/8/2019,5,The best soap available.  Have been using it for more than 3 decades.  Will not move out of this one. Ever.
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,5/26/2019,4,Stands for quality  and light smell after the bath stays hours together
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,10/2/2019,4,"Value for money because I got 8 soaps in Rs 250 /- including shipping ordered during Amazon sale b/w 29th September - 4 th October.Definitely,value for money ."
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,5/24/2020,3,It's too dry.Best suited for oily skin.Other skin types best avoid this.
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,9/24/2020,5,Good Product. Scent is good as other products of cinthol.
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,6/2/2019,5,Nice perfect cinthol deodorant soap really good and extraordinary...
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,7/25/2019,5,"Using the soap since 20 years.Dont need to go in details as shown in my ratingsfor vfm,scent and freshness."
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,9/9/2019,5,One should not hesitate in buying this product. The original scent and freshness is to die for if you are old school.
B07V6DPTJ1,Cinthol-Original-Soap-100-Pack,9/3/2019,5,"Good product. But the manufactured date is 2018, near about nine months before product. This is the cheating business."
B07MXHP8K4,Cinthol-Lime-Soap-100g-Pack,8/4/2020,5,Best always
B07MXHP8K4,Cinthol-Lime-Soap-100g-Pack,7/4/2020,5,Nice Fragrance and soft.. Feels very refreshing using it
B07MXHP8K4,Cinthol-Lime-Soap-100g-Pack,9/1/2020,4,Good deal
B07MXHP8K4,Cinthol-Lime-Soap-100g-Pack,8/9/2020,5,Nice
B07MXHP8K4,Cinthol-Lime-Soap-100g-Pack,8/27/2020,4,It's a good product by Cinthol .I loved the fragrance of the soap and it is very pleasant in smell
B07MXHP8K4,Cinthol-Lime-Soap-100g-Pack,9/7/2020,5,Ok
B07MXHP8K4,Cinthol-Lime-Soap-100g-Pack,10/3/2020,5,Super
B07MXHP8K4,Cinthol-Lime-Soap-100g-Pack,10/5/2020,5,Great
B07MXHP8K4,Cinthol-Lime-Soap-100g-Pack,8/2/2020,5,"It has been a classic since 2 decades or so, something's never change. Always loved it."
